issue_id,username,display_name,created_date,created_date_zoned,message
MRM-937,brettporter,Brett Porter,2008-11-20T00:05:45.064Z,2008-11-20T00:05:45.064Z,"we do those automatically at release time. I've gone ahead and applied the patch and added a line myself.

I expected we had a doc about audit logging, but we didn't, so I'm writing that now :)"
MRM-901,gilles.bernaerts,Gilles Bernaerts,2008-09-04T07:07:20.355Z,2008-09-04T07:07:20.355Z,I have this very same problem. It appears that for each directory the repository group hosts the content of the directory in the first grouped repository in declaration order instead of the union of those directories (with declaration order precedence in case of clashes at artefact level). This means that changing the order of repositories will completely change the hosted files by the group.
MRM-901,oching,Maria Odea Ching,2009-03-18T04:57:18.794Z,2009-03-18T04:57:18.794Z,Fixed in trunk -r755532.
MRM-918,olamy,Olivier Lamy (*$^¨%`£),2012-09-14T04:27:56.718Z,2012-09-14T04:27:56.718Z,fixed.
MRM-953,brettporter,Brett Porter,2008-10-12T23:51:05.785Z,2008-10-12T23:51:05.785Z,"I think this is related to the metadata issues, is it working on trunk?"
MRM-953,brettporter,Brett Porter,2010-02-23T03:17:26.188Z,2010-02-23T03:17:26.188Z,for testing
MRM-950,brettporter,Brett Porter,2010-02-23T01:47:42.112Z,2010-02-23T01:47:42.112Z,"this is not far off the current support, though not all is represented in the web interface"
MRM-975,jameswdumay,James William Dumay,2008-10-18T20:40:23.117Z,2008-10-18T20:40:23.117Z,Committed revision 705949.
MRM-975,jameswdumay,James William Dumay,2008-10-18T20:40:49.921Z,2008-10-18T20:40:49.921Z,We still need to figure out what dodo with the company/archiva logo. Looking into this...
MRM-982,mwho,Malcolm Wong Ho,2008-10-22T05:18:32.003Z,2008-10-22T05:18:32.003Z,"java.lang.ArrayIndexOutOfBoundsException
        at java.lang.System.arraycopy(Native Method)
        at sun.net.www.protocol.http.NTLMAuthentication.buildType3Msg(NTLMAuthentication.java:356)
        at sun.net.www.protocol.http.NTLMAuthentication.setHeaders(NTLMAuthentication.java:213)
        at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1085)
        at org.apache.maven.wagon.providers.http.LightweightHttpWagon.fillInputData(LightweightHttpWagon.java:115)
        at org.apache.maven.wagon.StreamWagon.getInputStream(StreamWagon.java:116)
        at org.apache.maven.wagon.StreamWagon.getIfNewer(StreamWagon.java:88)
        at org.apache.maven.wagon.StreamWagon.get(StreamWagon.java:61)
        at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.transferSimpleFile(DefaultRepositoryProxyConnectors.java:782)
        at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.transferFile(DefaultRepositoryProxyConnectors.java:611)
        at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.fetchFromProxies(DefaultRepositoryProxyConnectors.java:162)
        at org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.applyServerSideRelocation(ArchivaDavResourceFactory.java:618)
        at org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.fetchContentFromProxies(ArchivaDavResourceFactory.java:534)
        at org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.doGet(ArchivaDavResourceFactory.java:439)
        at org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.createResource(ArchivaDavResourceFactory.java:256)
        at org.apache.maven.archiva.webdav.RepositoryServlet.service(RepositoryServlet.java:118)
        at javax.servlet.http.HttpServlet.service(HttpServlet.java:831)"
MRM-982,oching,Maria Odea Ching,2008-10-22T05:35:25.31Z,2008-10-22T05:35:25.31Z,"Hi, which version of Archiva are you using?"
MRM-982,brettporter,Brett Porter,2009-02-26T08:12:32.317Z,2009-02-26T08:12:32.317Z,"I think this is because we don't offer config for NTLM in the proxy section.

More information is needed on your environment and config for us to reproduce this."
MRM-967,oching,Maria Odea Ching,2008-10-07T00:39:00.892Z,2008-10-07T00:39:00.892Z,Fixed in trunk -r702027 and merged in 1.1.x branch -r702032. 
MRM-967,oching,Maria Odea Ching,2008-10-07T00:41:11.11Z,2008-10-07T00:41:11.11Z,"Btw, thanks Brett for finding/discovering the security issue :)"
MRM-967,gautencio,Gwen Harold Autencio,2008-10-07T00:45:23.447Z,2008-10-07T00:45:23.447Z,"Using the 'mvn deploy' command, tested the archiva-1.1.x

Result : Tested archiva-1.1.x using the mvn deploy command.

gwen@gautencio:~/Desktop/my-app$ mvn deploy
[INFO] Scanning for projects...
[INFO] ------------------------------------------------------------------------
[INFO] Building my-app
[INFO]    task-segment: [deploy]
[INFO] ------------------------------------------------------------------------
[INFO] [resources:resources]
[INFO] Using default encoding to copy filtered resources.
[INFO] [compiler:compile]
[INFO] Nothing to compile - all classes are up to date
[INFO] [resources:testResources]
[INFO] Using default encoding to copy filtered resources.
[INFO] [compiler:testCompile]
[INFO] Nothing to compile - all classes are up to date
[INFO] [surefire:test]
[INFO] Surefire report directory: /home/gwen/Desktop/my-app/target/surefire-reports

-------------------------------------------------------
 T E S T S
-------------------------------------------------------
Running com.mycompany.app.AppTest
Tests run: 1, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.038 sec

Results :

Tests run: 1, Failures: 0, Errors: 0, Skipped: 0

[INFO] [jar:jar]
[INFO] [install:install]
[INFO] Installing /home/gwen/Desktop/my-app/target/my-app-1.0-SNAPSHOT.jar to /home/gwen/.m2/repository/com/mycompany/app/my-app/1.0-SNAPSHOT/my-app-1.0-SNAPSHOT.jar
[INFO] [deploy:deploy]
altDeploymentRepository = null
[INFO] Retrieving previous build number from archiva-internal
Uploading: http://localhost:9091/repository/internal//com/mycompany/app/my-app/1.0-SNAPSHOT/my-app-1.0-20081007.034214-2.jar

2K uploaded
[INFO] ------------------------------------------------------------------------
[ERROR] BUILD ERROR
[INFO] ------------------------------------------------------------------------
[INFO] Error deploying artifact: Failed to transfer file: http://localhost:9091/repository/internal//com/mycompany/app/my-app/1.0-SNAPSHOT/my-app-1.0-20081007.034214-2.jar. Return code is: 401


[INFO] ------------------------------------------------------------------------
[INFO] For more information, run Maven with the -e switch
[INFO] ------------------------------------------------------------------------
[INFO] Total time: 5 seconds
[INFO] Finished at: Tue Oct 07 11:42:14 GMT+08:00 2008
[INFO] Final Memory: 9M/16M
[INFO] ------------------------------------------------------------------------"
MRM-967,gautencio,Gwen Harold Autencio,2008-10-07T00:47:08.447Z,2008-10-07T00:47:08.447Z,"Using the 'mvn deploy:deploy-file'

gwen@gautencio:~$ mvn deploy:deploy-file -Dfile=NUnit.Framework.dll-2.4.8.0.dll -DgroupId=NUnit -Dversion=2.4.8.0 -Dpackaging=dll -DartifactId=NUnit.Framework.dll -DrepositoryId=archiva-snapshots -Durl=http://localhost:9091/repository/snapshots/ -DgeneratePom=true

[INFO] Scanning for projects...
[INFO] Searching repository for plugin with prefix: 'deploy'.
[INFO] ------------------------------------------------------------------------
[INFO] Building Maven Default Project
[INFO]    task-segment: [deploy:deploy-file] (aggregator-style)
[INFO] ------------------------------------------------------------------------
[INFO] [deploy:deploy-file]
Uploading: http://localhost:9091/repository/snapshots//NUnit/NUnit.Framework.dll/2.4.8.0/NUnit.Framework.dll-2.4.8.0.dll

31K uploaded
[INFO] ------------------------------------------------------------------------
[ERROR] BUILD ERROR
[INFO] ------------------------------------------------------------------------
[INFO] Error deploying artifact: Failed to transfer file: http://localhost:9091/repository/snapshots//NUnit/NUnit.Framework.dll/2.4.8.0/NUnit.Framework.dll-2.4.8.0.dll. Return code is: 401


[INFO] ------------------------------------------------------------------------
[INFO] For more information, run Maven with the -e switch
[INFO] ------------------------------------------------------------------------
[INFO] Total time: 1 second
[INFO] Finished at: Mon Oct 06 18:29:15 GMT+08:00 2008

[INFO] Final Memory: 3M/5M
[INFO] ------------------------------------------------------------------------"
MRM-995,jameswdumay,James William Dumay,2009-02-10T17:43:30.13Z,2009-02-10T17:43:30.13Z,"committed in r743169.

Thanks heaps for the patch Steffen!"
MRM-995,jameswdumay,James William Dumay,2009-02-10T17:54:46.634Z,2009-02-10T17:54:46.634Z,Ive rolled this change back out - seems to have broken the components.xml merges. Ill take another look at this shortly.
MRM-995,jameswdumay,James William Dumay,2009-03-05T22:32:57.616Z,2009-03-05T22:32:57.616Z,"Stephan,
Thanks for the patch - I tried applying this but it broke a bunch of component merging stuff in Archiva. We are working on removing plexus from Archiva so this might go away in 1.3.

Ill look at this again when we branch for 1.3

Thanks
James"
MRM-995,brettporter,Brett Porter,2011-09-12T08:03:25.149Z,2011-09-12T08:03:25.149Z,should no longer be an issue
MRM-902,jameswdumay,James William Dumay,2008-09-03T21:35:24.339Z,2008-09-03T21:35:24.339Z,Seems I could not reproduce this bug in later revisions of trunk. 
MRM-902,bvj,b v j,2008-11-17T23:45:40.949Z,2008-11-17T23:45:40.949Z,MRM-1005 expands on the bug described here
MRM-963,brettporter,Brett Porter,2011-09-12T11:48:23.768Z,2011-09-12T11:48:23.768Z,"please let us know if you're still seeing this, I haven't been able to reproduce it"
MRM-992,wsmoak,Wendy Smoak,2008-10-29T11:58:05.221Z,2008-10-29T11:58:05.221Z,Possible duplicate of MRM-747 (It is possible de redeploy a versionned jar with webdav eventhough it must be impossible)
MRM-906,jameswdumay,James William Dumay,2008-10-23T18:50:22.943Z,2008-10-23T18:50:22.943Z,This was fixed a while ago. Archiva now downloads files into a temporary directory where it runs all its post download validation before moving it into the managed repository proper.
MRM-900,brettporter,Brett Porter,2008-08-01T07:47:49.372Z,2008-08-01T07:47:49.372Z,"do you already have the files in the managed repository directory on the filesystem? /axis will give 404 until it is created. On my instance, /axis works (as did getting axis-ant 1.4)

As for the JAR not being found - you'll need to check the logs related to the attempt to get axis-ant as to why that's not working."
MRM-900,mektoub,Manuel EVENO,2008-08-01T08:30:37.421Z,2008-08-01T08:30:37.421Z,"Ok I'll check the log but isn't the returned exception a bit strange ?!?

Why is the repository name removed (The following resource does not exist: http://fornax:8090/repository *//* axis) ?

And I you carefully look at the exception stack trace, I have the feeling that archiva didn't check the presence of the artifact
nor attempt to download it. It seems to fail before where convert url to artifact reference
See :
{code}
at org.apache.maven.archiva.repository.content.RepositoryRequest.toArtifactReference(RepositoryRequest.java:100)
at org.apache.maven.archiva.repository.content.RepositoryRequest.toNativePath(RepositoryRequest.java:242)
{code}
"
MRM-900,brettporter,Brett Porter,2008-08-01T08:35:24.435Z,2008-08-01T08:35:24.435Z,"yes, the exception and path are wrong - they were already fixed in Archiva 1.1.

It's true it is failing to convert the path to a reference - that would be because it doesn't exist, and it doesn't proxy directories. You would hopefully expect a different error when requesting the artifact itself."
MRM-900,mektoub,Manuel EVENO,2008-08-01T09:44:40.416Z,2008-08-01T09:44:40.416Z,"Here is the extracted log file entries talking about axis-ant :
{code}
2008-08-01 20:29:14,949 [SocketListener0-24] WARN  org.apache.maven.archiva.proxy.RepositoryProxyConnectors:default  - Transfer error from repository ""codehaus"" for artifact axis:axis-ant:1.4::pom, continuing to next repository. Error message: Unsupported target repository protocol:  http
2008-08-01 20:29:15,887 [SocketListener0-24] WARN  org.apache.maven.archiva.proxy.RepositoryProxyConnectors:default  - Transfer error from repository ""codehaus"" for artifact axis:axis-ant:1.4::pom, continuing to next repository. Error message: Unsupported target repository protocol:  http
2008-08-01 20:29:16,825 [SocketListener0-24] WARN  org.apache.maven.archiva.proxy.RepositoryProxyConnectors:default  - Transfer error from repository ""codehaus"" for artifact axis:axis-ant:1.4::pom, continuing to next repository. Error message: Unsupported target repository protocol:  http
{code}
"
MRM-900,brettporter,Brett Porter,2008-08-01T09:51:22.246Z,2008-08-01T09:51:22.246Z,do you have a leading space on the URL of the remote repository?
MRM-900,mektoub,Manuel EVENO,2008-08-01T09:58:05.408Z,2008-08-01T09:58:05.408Z,"Good point, that's solved the problem ;)

Thanks a lot !
Manuel
"
MRM-900,brettporter,Brett Porter,2008-08-01T10:04:00.173Z,2008-08-01T10:04:00.173Z,"closing as not a bug, since there are separate issues for trimming whitespace from fields"
MRM-922,demobox,Andrew Phillips,2008-09-09T11:09:52.037Z,2008-09-09T11:09:52.037Z,"A redback issue? Commenting out the <redback:ifAnyAuthorized...> and <redback:ifAuthorized...> (unsurprisingly) results in the menu being displayed.
More intriguingly, just commenting out the <redback:ifAnyAuthorized...> tag (i.e. leaving the <redback:ifAuthorized...> tag around the ""Configure Appearance"" and ""Upload Artifact"" menu items in place) does *not* help, even though the user clearly has the required permission (since the upload page works).

But if it *is* a redback issue, why would a user with System Administrator role be able to see all the menu items, even if that role isn't mentioned in the tags? Is there some kind of ""override"" in place if the system admin role is detected, rather than using the inherited permissions mentioned in the tags?"
